model,component,interest,sparsity,endog,exog,component_time,success,success_time,accuracy,execution_id
timeRandomForest,Sensor-0_0_0.6,-1.5343881942960342,0.048780487804878,1,0,478,20,-1,-33328.02002557664,I-120-12-5
univariateTS,Sensor-0.25_0_0.2,0.2980223016828869,0.048780487804878,1,0,99502,21,99500,0.0,I-120-12-5
univariateTS,Sensor-0.25_0_0.4,-0.2227610619739795,0.048780487804878,1,0,75220,21,75219,-6.833493398206933,I-120-12-5
univariateTS,Sensor-0.25_0_0.6,-5.321350736514211,0.048780487804878,1,0,104498,21,104497,-365.50504087281945,I-120-12-5
univariateTS,Sensor-0.5_0_0.2,-0.9098026622420172,0.048780487804878,1,0,92507,21,92505,-198.7284276144233,I-120-12-5
univariateTS,Sensor-0.5_0_0.4,0.4834451581427142,0.048780487804878,1,0,173213,21,173208,-148.70121834788443,I-120-12-5
univariateTS,Sensor-0.5_0_0.6,-3.523451172242739,0.048780487804878,1,0,122862,21,122856,-5.802047820730323,I-120-12-5
univariateTS,Sensor-0.8_0_0.2,0.0036923788015902,0.048780487804878,1,0,149966,21,149958,-4.930064406737445,I-120-12-5
univariateTS,Sensor-0.8_0_0.4,0.1537276548922729,0.048780487804878,1,0,144305,20,139164,-9.75001762587825,I-120-12-5
univariateTS,Sensor-0.8_0_0.6,0.0702056520964075,0.048780487804878,1,0,157675,21,157670,-1.2662384979168602,I-120-12-5
univariateTS,Sensor-0_0_0.2,-1.1426760335547963,0.048780487804878,1,0,151693,21,151674,-1.2231782226126389,I-120-12-5
univariateTS,Sensor-0_0_0.4,0.1101744637228246,0.048780487804878,1,0,119157,21,119154,-11.417614302569095,I-120-12-5
univariateTS,Sensor-0_0_0.6,0.93093824188033,0.048780487804878,1,0,134137,21,134135,-879.0047752338255,I-120-12-5
decisionTree,ALL,-0.0007388164392707,0.048780487804878,-1,-1,380,20,-1,-983.92303378365,I-120-12-5
randomForest,ALL,-0.0010694383944447,0.048780487804878,-1,-1,838,20,-1,-1004.3715947736456,I-120-12-5
timeDecisionTree,Sensor-0.25_0_0.2,-0.008006949509983,0.048526863084922,1,0,225,20,-1,-7.865768265292615,I-120-12-4
timeDecisionTree,Sensor-0.25_0_0.4,-0.8800661496210369,0.048526863084922,1,0,219,20,-1,-3.798686443277095,I-120-12-4
timeDecisionTree,Sensor-0.25_0_0.6,-0.2963403142214627,0.048526863084922,1,0,221,20,-1,-196.38473405277995,I-120-12-4
timeDecisionTree,Sensor-0.5_0_0.2,-2.000667276648497,0.048526863084922,1,0,220,20,-1,-465.14232152452354,I-120-12-4
timeDecisionTree,Sensor-0.5_0_0.4,-6.558352809750807,0.048526863084922,1,0,222,20,-1,-59.40089956398949,I-120-12-4
timeDecisionTree,Sensor-0.5_0_0.6,-3.940686956007691,0.048526863084922,1,0,225,20,-1,-289.73841826325776,I-120-12-4
timeDecisionTree,Sensor-0.8_0_0.2,-1.6419330822723213,0.048526863084922,1,0,215,20,-1,-14.71840989474237,I-120-12-4
timeDecisionTree,Sensor-0.8_0_0.4,-0.0403475418898293,0.048526863084922,1,0,223,20,-1,-0.2642048246809481,I-120-12-4
timeDecisionTree,Sensor-0.8_0_0.6,-4.120996411846289,0.048526863084922,1,0,213,20,-1,-56.74151652392587,I-120-12-4
timeDecisionTree,Sensor-0_0_0.2,-0.0002437390149396,0.048526863084922,1,0,220,20,-1,-34.45184944893006,I-120-12-4
timeDecisionTree,Sensor-0_0_0.4,-0.4154402144829816,0.048526863084922,1,0,226,20,-1,-11.180259749054793,I-120-12-4
timeDecisionTree,Sensor-0_0_0.6,-5.543047637608619,0.048526863084922,1,0,214,20,-1,-12.593200909594568,I-120-12-4
timeRandomForest,Sensor-0.25_0_0.2,-0.0136621703728732,0.048526863084922,1,0,471,20,-1,-8.675394702074149,I-120-12-4
timeRandomForest,Sensor-0.25_0_0.4,-0.1854207017209688,0.048526863084922,1,0,469,20,-1,-1.7178951669548064,I-120-12-4
timeRandomForest,Sensor-0.25_0_0.6,-0.2379785924676076,0.048526863084922,1,0,473,20,-1,-207.1813134731705,I-120-12-4
timeRandomForest,Sensor-0.5_0_0.2,-2.103504772942681,0.048526863084922,1,0,469,20,-1,-475.03024339667326,I-120-12-4
timeRandomForest,Sensor-0.5_0_0.4,-5.741666493779788,0.048526863084922,1,0,471,20,-1,-54.007907930982334,I-120-12-4
timeRandomForest,Sensor-0.5_0_0.6,-4.772591606328487,0.048526863084922,1,0,464,20,-1,-324.9395868359824,I-120-12-4
timeRandomForest,Sensor-0.8_0_0.2,-2.171130028196245,0.048526863084922,1,0,465,20,-1,-18.08420815089564,I-120-12-4
timeRandomForest,Sensor-0.8_0_0.4,-0.2805261902868783,0.048526863084922,1,0,466,20,-1,-0.9375408329583156,I-120-12-4
timeRandomForest,Sensor-0.8_0_0.6,-4.420194709149322,0.048526863084922,1,0,471,20,-1,-59.387060492493006,I-120-12-4
timeRandomForest,Sensor-0_0_0.2,-0.388734480946874,0.048526863084922,1,0,467,20,-1,-2.018854927591991,I-120-12-4
timeRandomForest,Sensor-0_0_0.4,-0.0010282934730225,0.048526863084922,1,0,465,20,-1,-37.90928048980915,I-120-12-4
timeRandomForest,Sensor-0_0_0.6,-5.737354111690406,0.048526863084922,1,0,469,20,-1,-13.097449072631452,I-120-12-4
univariateTS,Sensor-0.25_0_0.2,0.0284238640008287,0.048526863084922,1,0,92964,21,92963,-9.639239877010748,I-120-12-4
univariateTS,Sensor-0.25_0_0.4,0.1286402162781463,0.048526863084922,1,0,64180,21,64176,-0.4371847696744337,I-120-12-4
univariateTS,Sensor-0.25_0_0.6,0.0027205407914281,0.048526863084922,1,0,80156,21,80153,-319.16345018667954,I-120-12-4
univariateTS,Sensor-0.5_0_0.2,0.6596780675339706,0.048526863084922,1,0,89792,21,89791,-79.27294214593267,I-120-12-4
univariateTS,Sensor-0.5_0_0.4,0.6181482334033659,0.048526863084922,1,0,88720,21,88720,-1.8661995632883608,I-120-12-4
univariateTS,Sensor-0.5_0_0.6,0.5986395452318527,0.048526863084922,1,0,98429,21,98431,-23.0379960377302,I-120-12-4
univariateTS,Sensor-0.8_0_0.2,0.3545081162153142,0.048526863084922,1,0,83935,21,83931,-3.727152377328412,I-120-12-4
univariateTS,Sensor-0.8_0_0.4,0.6051054990226916,0.048526863084922,1,0,78169,20,70278,0.9382148198811882,I-120-12-4
univariateTS,Sensor-0.8_0_0.6,0.3111695816496433,0.048526863084922,1,0,106566,21,106567,-3.519050669451187,I-120-12-4
univariateTS,Sensor-0_0_0.2,0.0397187789891183,0.048526863084922,1,0,91622,20,77071,-11.563381408547826,I-120-12-4
univariateTS,Sensor-0_0_0.4,0.0300095918349375,0.048526863084922,1,0,99682,21,99680,-50.34968620604483,I-120-12-4
univariateTS,Sensor-0_0_0.6,0.3951405158108502,0.048526863084922,1,0,97321,21,97320,-11.37480170017154,I-120-12-4
decisionTree,ALL,-0.0013012006817558,0.048526863084922,-1,-1,355,20,-1,-549.8352427487981,I-120-12-4
randomForest,ALL,-0.0011442086817883,0.048526863084922,-1,-1,773,20,-1,-548.8062310917982,I-120-12-4
timeDecisionTree,Sensor-0.25_0_0.2,-1.5664174826169943,0.0481400437636761,1,0,231,20,-1,-0.3202980089125664,I-120-12-3
timeDecisionTree,Sensor-0.25_0_0.4,-0.8532879165082194,0.0481400437636761,1,0,217,20,-1,-4.9310061430057335,I-120-12-3
timeDecisionTree,Sensor-0.25_0_0.6,-0.8536121882606351,0.0481400437636761,1,0,219,20,-1,-88.21492091991314,I-120-12-3
timeDecisionTree,Sensor-0.5_0_0.2,-0.1506780892880415,0.0481400437636761,1,0,214,20,-1,-7.93263325600544,I-120-12-3
timeDecisionTree,Sensor-0.5_0_0.4,-2.380016422261016,0.0481400437636761,1,0,211,20,-1,-158.92665217473373,I-120-12-3
timeDecisionTree,Sensor-0.5_0_0.6,-0.4242268874707557,0.0481400437636761,1,0,209,20,-1,-6.459969697714489,I-120-12-3
timeDecisionTree,Sensor-0.8_0_0.2,-0.0262949239994096,0.0481400437636761,1,0,213,20,-1,-5.2720836260645445,I-120-12-3
timeDecisionTree,Sensor-0.8_0_0.4,-2.023454363031316,0.0481400437636761,1,0,211,20,-1,-4.227811990566325,I-120-12-3
timeDecisionTree,Sensor-0.8_0_0.6,-0.8473034561377215,0.0481400437636761,1,0,213,20,-1,-3.829806785985655,I-120-12-3
timeDecisionTree,Sensor-0_0_0.2,-0.6836260047199063,0.0481400437636761,1,0,214,20,-1,-0.2516236546634705,I-120-12-3
timeDecisionTree,Sensor-0_0_0.4,-0.0212440934367112,0.0481400437636761,1,0,207,20,-1,-0.0181451612903229,I-120-12-3
timeDecisionTree,Sensor-0_0_0.6,-4.299492716630474,0.0481400437636761,1,0,214,20,-1,-823.6735846392746,I-120-12-3
timeRandomForest,Sensor-0.25_0_0.2,-2.3768650984773134,0.0481400437636761,1,0,458,20,-1,-0.756084772954881,I-120-12-3
timeRandomForest,Sensor-0.25_0_0.4,-0.393976000267225,0.0481400437636761,1,0,463,20,-1,-3.3806737965762013,I-120-12-3
timeRandomForest,Sensor-0.25_0_0.6,-1.1536771988353922,0.0481400437636761,1,0,559,20,-1,-99.68504299285532,I-120-12-3
timeRandomForest,Sensor-0.5_0_0.2,-0.0429799373196526,0.0481400437636761,1,0,464,20,-1,-16.192900108816723,I-120-12-3
timeRandomForest,Sensor-0.5_0_0.4,-2.966748310982247,0.0481400437636761,1,0,463,20,-1,-178.97740990621165,I-120-12-3
timeRandomForest,Sensor-0.5_0_0.6,-0.0059619095441749,0.0481400437636761,1,0,460,20,-1,-0.819206591503068,I-120-12-3
timeRandomForest,Sensor-0.8_0_0.2,-0.0001033269478005,0.0481400437636761,1,0,462,20,-1,-3.9473108138322974,I-120-12-3
timeRandomForest,Sensor-0.8_0_0.4,-1.411896009511627,0.0481400437636761,1,0,454,20,-1,-2.9682650709181724,I-120-12-3
timeRandomForest,Sensor-0.8_0_0.6,-0.4821687755192347,0.0481400437636761,1,0,461,20,-1,-2.310583626709977,I-120-12-3
timeRandomForest,Sensor-0_0_0.2,-0.3409860716803914,0.0481400437636761,1,0,458,20,-1,-0.5246208872941971,I-120-12-3
timeRandomForest,Sensor-0_0_0.4,-0.0263330483907406,0.0481400437636761,1,0,458,20,-1,-0.0140820441079649,I-120-12-3
timeRandomForest,Sensor-0_0_0.6,-4.735540299092194,0.0481400437636761,1,0,467,20,-1,-873.0042334339443,I-120-12-3
univariateTS,Sensor-0.25_0_0.2,-0.7215933581276808,0.0481400437636761,1,0,71000,20,49218,-0.0147623888011876,I-120-12-3
univariateTS,Sensor-0.25_0_0.4,0.1599190529467032,0.0481400437636761,1,0,55772,21,55773,-0.1059751958984964,I-120-12-3
univariateTS,Sensor-0.25_0_0.6,0.6352393186468829,0.0481400437636761,1,0,65048,21,65045,-0.7967338632444967,I-120-12-3
univariateTS,Sensor-0.5_0_0.2,-0.0363474186991297,0.0481400437636761,1,0,92364,21,92365,-10.349312446639278,I-120-12-3
univariateTS,Sensor-0.5_0_0.4,0.8249729185917984,0.0481400437636761,1,0,72428,21,72427,-2.913672555123674,I-120-12-3
univariateTS,Sensor-0.5_0_0.6,0.4783464047540273,0.0481400437636761,1,0,73774,21,73772,-2.71352268520786,I-120-12-3
univariateTS,Sensor-0.8_0_0.2,0.0482778941775169,0.0481400437636761,1,0,68557,21,68556,-0.1603726680791759,I-120-12-3
univariateTS,Sensor-0.8_0_0.4,0.0467524482127722,0.0481400437636761,1,0,115552,21,115548,0.3857961601945636,I-120-12-3
univariateTS,Sensor-0.8_0_0.6,0.2064113742723241,0.0481400437636761,1,0,87436,19,70347,0.3228495090839314,I-120-12-3
univariateTS,Sensor-0_0_0.2,-0.1745759551574941,0.0481400437636761,1,0,110123,21,110122,-0.7531575819579979,I-120-12-3
univariateTS,Sensor-0_0_0.4,-0.8446664620209368,0.0481400437636761,1,0,72830,21,72832,-1.099631987577561,I-120-12-3
univariateTS,Sensor-0_0_0.6,0.9429512277116384,0.0481400437636761,1,0,86371,21,86370,-1.5564905637393798,I-120-12-3
decisionTree,ALL,-0.0011076383985841,0.0481400437636761,-1,-1,315,20,-1,-6393.888727449948,I-120-12-3
randomForest,ALL,-0.0162919163306922,0.0481400437636761,-1,-1,681,20,-1,-7160.567965131617,I-120-12-3
timeDecisionTree,Sensor-0.25_0_0.2,-0.7726603254796593,0.0474777448071216,1,0,223,20,-1,0.0,I-120-12-2
timeDecisionTree,Sensor-0.25_0_0.4,-9.28434104907616e-06,0.0474777448071216,1,0,213,20,-1,-0.1353632474761839,I-120-12-2
timeDecisionTree,Sensor-0.25_0_0.6,-2.0537136054592047,0.0474777448071216,1,0,216,20,-1,-28.9912064940876,I-120-12-2
timeDecisionTree,Sensor-0.5_0_0.2,-5.512271403529183,0.0474777448071216,1,0,217,20,-1,-130.9254465281622,I-120-12-2
timeDecisionTree,Sensor-0.5_0_0.4,-5.299961927518502,0.0474777448071216,1,0,234,20,-1,-38.39538138131686,I-120-12-2
timeDecisionTree,Sensor-0.5_0_0.6,-0.2901695245580891,0.0474777448071216,1,0,225,20,-1,-0.0748085739635178,I-120-12-2
timeDecisionTree,Sensor-0.8_0_0.2,-1.5344117088558802,0.0474777448071216,1,0,223,20,-1,-27.189732713509542,I-120-12-2
timeDecisionTree,Sensor-0.8_0_0.4,-1.2004947037946576,0.0474777448071216,1,0,218,20,-1,-0.0019379381208055,I-120-12-2
timeDecisionTree,Sensor-0.8_0_0.6,-0.1784066023879775,0.0474777448071216,1,0,216,20,-1,-0.3900324097882071,I-120-12-2
timeDecisionTree,Sensor-0_0_0.2,-0.9520073438434128,0.0474777448071216,1,0,211,20,-1,-1.6002175696105163,I-120-12-2
timeDecisionTree,Sensor-0_0_0.4,-2.009979482299021,0.0474777448071216,1,0,212,20,-1,0.0,I-120-12-2
timeDecisionTree,Sensor-0_0_0.6,-1.7856356511862548,0.0474777448071216,1,0,222,20,-1,-42.83409855615894,I-120-12-2
timeRandomForest,Sensor-0.25_0_0.2,-0.2537665085322782,0.0474777448071216,1,0,458,20,-1,0.0,I-120-12-2
timeRandomForest,Sensor-0.25_0_0.4,-0.0040724450890665,0.0474777448071216,1,0,460,20,-1,-0.2130832807253917,I-120-12-2
timeRandomForest,Sensor-0.25_0_0.6,-2.111251571632036,0.0474777448071216,1,0,468,20,-1,-29.373637409158352,I-120-12-2
timeRandomForest,Sensor-0.5_0_0.2,-3.1837021370784706,0.0474777448071216,1,0,492,20,-1,-85.49887234252454,I-120-12-2
timeRandomForest,Sensor-0.5_0_0.4,-5.510069603037137,0.0474777448071216,1,0,492,20,-1,-39.27264143435936,I-120-12-2
timeRandomForest,Sensor-0.5_0_0.6,-0.2836250614234867,0.0474777448071216,1,0,570,20,-1,-0.0723659359111104,I-120-12-2
timeRandomForest,Sensor-0.8_0_0.2,-1.3754924951181224,0.0474777448071216,1,0,462,20,-1,-26.02355444882697,I-120-12-2
timeRandomForest,Sensor-0.8_0_0.4,-2.795878798105792,0.0474777448071216,1,0,484,20,-1,-0.3441052263773596,I-120-12-2
timeRandomForest,Sensor-0.8_0_0.6,-0.268339130707965,0.0474777448071216,1,0,495,20,-1,-0.293756991359098,I-120-12-2
timeRandomForest,Sensor-0_0_0.2,-0.0052697557273819,0.0474777448071216,1,0,480,20,-1,-0.2811502602449396,I-120-12-2
timeRandomForest,Sensor-0_0_0.4,-1.2296237423424814,0.0474777448071216,1,0,469,20,-1,0.0,I-120-12-2
timeRandomForest,Sensor-0_0_0.6,-1.888717583653664,0.0474777448071216,1,0,464,20,-1,-43.93277703867706,I-120-12-2
univariateTS,Sensor-0.25_0_0.2,0.4195581675721308,0.0474777448071216,1,0,54649,21,54647,0.0,I-120-12-2
univariateTS,Sensor-0.25_0_0.4,-0.0043311194835848,0.0474777448071216,1,0,53222,21,53222,-0.3818045102880549,I-120-12-2
univariateTS,Sensor-0.25_0_0.6,0.5484916108399502,0.0474777448071216,1,0,50662,21,50660,0.8492539650747161,I-120-12-2
univariateTS,Sensor-0.5_0_0.2,0.8215509770094926,0.0474777448071216,1,0,50519,21,50517,-0.1728257457233166,I-120-12-2
univariateTS,Sensor-0.5_0_0.4,-0.9915627903104882,0.0474777448071216,1,0,77744,21,77740,-17.36928157013595,I-120-12-2
univariateTS,Sensor-0.5_0_0.6,0.0797979319318429,0.0474777448071216,1,0,49980,21,49980,-0.0036976146322769,I-120-12-2
univariateTS,Sensor-0.8_0_0.2,0.1047140443287546,0.0474777448071216,1,0,59108,21,59104,-11.817715337613697,I-120-12-2
univariateTS,Sensor-0.8_0_0.4,-0.2170949807371109,0.0474777448071216,1,0,67499,21,67496,-3.2965905437005976,I-120-12-2
univariateTS,Sensor-0.8_0_0.6,0.1494612131602128,0.0474777448071216,1,0,72418,21,72416,-1.7079017211202356,I-120-12-2
univariateTS,Sensor-0_0_0.2,0.0285011083421173,0.0474777448071216,1,0,56852,21,56852,-0.1620411145272502,I-120-12-2
univariateTS,Sensor-0_0_0.4,-1.1661864932956991,0.0474777448071216,1,0,92734,21,92732,0.0,I-120-12-2
univariateTS,Sensor-0_0_0.6,0.9105047608643894,0.0474777448071216,1,0,56464,21,56464,0.0375056573807018,I-120-12-2
decisionTree,ALL,-0.1971896972978679,0.0474777448071216,-1,-1,298,20,-1,-162.79317254548337,I-120-12-2
randomForest,ALL,-0.2029089450126151,0.0474777448071216,-1,-1,652,20,-1,-163.67191731033884,I-120-12-2
timeDecisionTree,Sensor-0.25_0_0.2,-0.0085722988533776,0.0460829493087557,1,0,210,20,-1,-0.0078488307273796,I-120-12-1
timeDecisionTree,Sensor-0.25_0_0.4,-0.1261670469631142,0.0460829493087557,1,0,207,20,-1,-29.784049599481943,I-120-12-1
timeDecisionTree,Sensor-0.25_0_0.6,-0.1039574204082112,0.0460829493087557,1,0,207,20,-1,-15.86055538987398,I-120-12-1
timeDecisionTree,Sensor-0.5_0_0.2,-1.47585479354557,0.0460829493087557,1,0,207,20,-1,-2.947348304592561e+29,I-120-12-1
timeDecisionTree,Sensor-0.5_0_0.4,-1.3033593784490076,0.0460829493087557,1,0,206,20,-1,-165.26477192242217,I-120-12-1
timeDecisionTree,Sensor-0.5_0_0.6,-2.0771835536813463,0.0460829493087557,1,0,206,20,-1,-369.8675849716397,I-120-12-1
timeDecisionTree,Sensor-0.8_0_0.2,-4.390929887956666,0.0460829493087557,1,0,206,20,-1,-2400.2978986297967,I-120-12-1
timeDecisionTree,Sensor-0.8_0_0.4,-6.037083465286065,0.0460829493087557,1,0,208,20,-1,-3481.7185523772164,I-120-12-1
timeDecisionTree,Sensor-0.8_0_0.6,-4.179841511809859,0.0460829493087557,1,0,210,20,-1,-4195.548441549876,I-120-12-1
timeDecisionTree,Sensor-0_0_0.2,-0.5623555768632167,0.0460829493087557,1,0,204,20,-1,-0.4764915930891924,I-120-12-1
timeDecisionTree,Sensor-0_0_0.4,-1.2948209464252731,0.0460829493087557,1,0,205,20,-1,-0.5502781698912205,I-120-12-1
timeDecisionTree,Sensor-0_0_0.6,-2.320605472647756,0.0460829493087557,1,0,215,20,-1,-11.352414276951468,I-120-12-1
timeRandomForest,Sensor-0.25_0_0.2,-0.0085039034225007,0.0460829493087557,1,0,449,20,-1,-0.0698572285551824,I-120-12-1
timeRandomForest,Sensor-0.25_0_0.4,-0.1344384620802188,0.0460829493087557,1,0,454,20,-1,-29.044684721643087,I-120-12-1
timeRandomForest,Sensor-0.25_0_0.6,-0.2183167487094344,0.0460829493087557,1,0,461,20,-1,-18.20752836430196,I-120-12-1
timeRandomForest,Sensor-0.5_0_0.2,-1.809433352779792,0.0460829493087557,1,0,456,20,-1,-3.252772816676823e+29,I-120-12-1
timeRandomForest,Sensor-0.5_0_0.4,-1.3033593784490076,0.0460829493087557,1,0,455,20,-1,-165.26477192242217,I-120-12-1
timeRandomForest,Sensor-0.5_0_0.6,-1.5473312514787212,0.0460829493087557,1,0,450,20,-1,-319.9724520353851,I-120-12-1
timeRandomForest,Sensor-0.8_0_0.2,-3.550411030705286,0.0460829493087557,1,0,453,20,-1,-2098.5607994295465,I-120-12-1
timeRandomForest,Sensor-0.8_0_0.4,-6.659761022539224,0.0460829493087557,1,0,454,20,-1,-3742.6809055857775,I-120-12-1
timeRandomForest,Sensor-0.8_0_0.6,-4.794975122247666,0.0460829493087557,1,0,456,20,-1,-4599.68854880666,I-120-12-1
timeRandomForest,Sensor-0_0_0.2,-0.6476668406685857,0.0460829493087557,1,0,556,20,-1,-0.5892983107144469,I-120-12-1
timeRandomForest,Sensor-0_0_0.4,-1.2948209464252731,0.0460829493087557,1,0,464,20,-1,-0.5502781698912205,I-120-12-1
timeRandomForest,Sensor-0_0_0.6,-2.3469544120946217,0.0460829493087557,1,0,454,20,-1,-11.492637090080333,I-120-12-1
univariateTS,Sensor-0.25_0_0.2,0.5420513131190846,0.0460829493087557,1,0,38521,21,38518,0.3971410875011443,I-120-12-1
univariateTS,Sensor-0.25_0_0.4,-0.0708639246452766,0.0460829493087557,1,0,33004,21,33005,-35.843042430900816,I-120-12-1
univariateTS,Sensor-0.25_0_0.6,0.2177614474680353,0.0460829493087557,1,0,44470,21,44468,-1.1968986294077024,I-120-12-1
univariateTS,Sensor-0.5_0_0.2,-2.113176696868448,0.0460829493087557,1,0,47920,21,47918,-3.5186393857141915e+29,I-120-12-1
univariateTS,Sensor-0.5_0_0.4,-0.5555092205188608,0.0460829493087557,1,0,41602,21,41600,-121.0581045956422,I-120-12-1
univariateTS,Sensor-0.5_0_0.6,0.8375751988294405,0.0460829493087557,1,0,50211,21,50209,-4.198304008605458,I-120-12-1
univariateTS,Sensor-0.8_0_0.2,0.9266970735470762,0.0460829493087557,1,0,40621,21,40620,-5.756501987266264,I-120-12-1
univariateTS,Sensor-0.8_0_0.4,-3.433301265415805,0.0460829493087557,1,0,43699,21,43697,-2337.2767303650257,I-120-12-1
univariateTS,Sensor-0.8_0_0.6,-0.4483489043462219,0.0460829493087557,1,0,53746,21,53745,-663.021568126252,I-120-12-1
univariateTS,Sensor-0_0_0.2,-0.4253518672650902,0.0460829493087557,1,0,35190,21,35187,-0.2021161286285373,I-120-12-1
univariateTS,Sensor-0_0_0.4,-1.045946276025501,0.0460829493087557,1,0,54330,21,54330,-96.7250094717539,I-120-12-1
univariateTS,Sensor-0_0_0.6,-0.71305036652616,0.0460829493087557,1,0,41459,21,41456,-1.3893973682395382,I-120-12-1
decisionTree,ALL,-0.0127681673072523,0.0460829493087557,-1,-1,268,20,-1,-5.2911728918289285,I-120-12-1
randomForest,ALL,-0.0136447575360574,0.0460829493087557,-1,-1,576,20,-1,-5.2579477990932295,I-120-12-1
timeDecisionTree,Sensor-0.25_0_0.2,-0.2550319362440949,0.0412371134020618,1,0,214,20,-1,-9.0,I-120-12-0
timeDecisionTree,Sensor-0.25_0_0.4,-0.1378748541953616,0.0412371134020618,1,0,205,20,-1,-0.1815053754192357,I-120-12-0
timeDecisionTree,Sensor-0.25_0_0.6,-21.50840008816672,0.0412371134020618,1,0,209,20,-1,-63.2548604206645,I-120-12-0
timeDecisionTree,Sensor-0.5_0_0.2,-1.9319918670685987,0.0412371134020618,1,0,203,20,-1,-63.7116527942904,I-120-12-0
timeDecisionTree,Sensor-0.5_0_0.4,-4.971955581349792,0.0412371134020618,1,0,204,20,-1,-4.210648707298527,I-120-12-0
timeDecisionTree,Sensor-0.5_0_0.6,-5.560518358649532,0.0412371134020618,1,0,205,20,-1,-173.09552977082012,I-120-12-0
timeDecisionTree,Sensor-0.8_0_0.2,-0.0002731586934265,0.0412371134020618,1,0,206,20,-1,-3.221784468039223,I-120-12-0
timeDecisionTree,Sensor-0.8_0_0.4,-0.1171257306874513,0.0412371134020618,1,0,204,20,-1,-2.7564455240937864,I-120-12-0
timeDecisionTree,Sensor-0.8_0_0.6,-0.7767426618029363,0.0412371134020618,1,0,205,20,-1,-0.0816747274292539,I-120-12-0
timeDecisionTree,Sensor-0_0_0.2,-0.0942638581199395,0.0412371134020618,1,0,209,20,-1,-1.0898899447256456,I-120-12-0
timeDecisionTree,Sensor-0_0_0.4,-0.6024096385542468,0.0412371134020618,1,0,203,20,-1,-2.5000000000000795,I-120-12-0
timeDecisionTree,Sensor-0_0_0.6,-6.664908920308987,0.0412371134020618,1,0,203,20,-1,-815.392517313708,I-120-12-0
timeRandomForest,Sensor-0.25_0_0.2,-0.1182009305109808,0.0412371134020618,1,0,443,20,-1,-6.731274820021644,I-120-12-0
timeRandomForest,Sensor-0.25_0_0.4,-0.0870369892139839,0.0412371134020618,1,0,447,20,-1,-0.1327216617628384,I-120-12-0
timeRandomForest,Sensor-0.25_0_0.6,-19.38081283771649,0.0412371134020618,1,0,447,20,-1,-57.12003195873938,I-120-12-0
timeRandomForest,Sensor-0.5_0_0.2,-1.9319918670686187,0.0412371134020618,1,0,444,20,-1,-63.71165279429081,I-120-12-0
timeRandomForest,Sensor-0.5_0_0.4,-5.974806893952758,0.0412371134020618,1,0,444,20,-1,-5.197944269538626,I-120-12-0
timeRandomForest,Sensor-0.5_0_0.6,-7.290939247217851,0.0412371134020618,1,0,447,20,-1,-214.4791868600461,I-120-12-0
timeRandomForest,Sensor-0.8_0_0.2,-0.0184885497648108,0.0412371134020618,1,0,455,20,-1,-4.150538714173651,I-120-12-0
timeRandomForest,Sensor-0.8_0_0.4,-0.0043167231587826,0.0412371134020618,1,0,443,20,-1,-1.5840703027230183,I-120-12-0
timeRandomForest,Sensor-0.8_0_0.6,-0.3402280213680841,0.0412371134020618,1,0,450,20,-1,-0.0058712823908124,I-120-12-0
timeRandomForest,Sensor-0_0_0.2,-0.005102456148718,0.0412371134020618,1,0,446,20,-1,-0.1289085024191409,I-120-12-0
timeRandomForest,Sensor-0_0_0.4,-1.3727875787290778,0.0412371134020618,1,0,454,20,-1,-4.020823240997688,I-120-12-0
timeRandomForest,Sensor-0_0_0.6,-6.93070512896457,0.0412371134020618,1,0,442,20,-1,-840.546176234461,I-120-12-0
univariateTS,Sensor-0.25_0_0.2,0.0642638469208934,0.0412371134020618,1,0,21459,21,21459,-2.014001965989909,I-120-12-0
univariateTS,Sensor-0.25_0_0.4,0.2835004656248631,0.0412371134020618,1,0,29240,21,29239,0.3837230993473343,I-120-12-0
univariateTS,Sensor-0.25_0_0.6,0.7656423739084479,0.0412371134020618,1,0,19868,21,19866,0.8865248574392612,I-120-12-0
univariateTS,Sensor-0.5_0_0.2,0.9049059610819734,0.0412371134020618,1,0,25286,21,25284,0.3307243686229441,I-120-12-0
univariateTS,Sensor-0.5_0_0.4,0.6674734758911285,0.0412371134020618,1,0,29185,21,29184,0.7378000761130326,I-120-12-0
univariateTS,Sensor-0.5_0_0.6,0.9434662373452184,0.0412371134020618,1,0,21515,20,14955,0.3904766724807863,I-120-12-0
univariateTS,Sensor-0.8_0_0.2,0.9457874933430006,0.0412371134020618,1,0,31253,20,18767,0.8081724895694931,I-120-12-0
univariateTS,Sensor-0.8_0_0.4,0.9572602235526082,0.0412371134020618,1,0,27291,21,27287,0.9741392336367808,I-120-12-0
univariateTS,Sensor-0.8_0_0.6,0.9597928045992896,0.0412371134020618,1,0,28085,20,23819,0.9835768428802596,I-120-12-0
univariateTS,Sensor-0_0_0.2,0.3071165445426653,0.0412371134020618,1,0,25967,21,25966,-0.5687164582734132,I-120-12-0
univariateTS,Sensor-0_0_0.4,0.1012580112293058,0.0412371134020618,1,0,26830,21,26827,-0.8289586132540938,I-120-12-0
univariateTS,Sensor-0_0_0.6,0.850013208868334,0.0412371134020618,1,0,24939,21,24939,-3.10945169550514,I-120-12-0
decisionTree,ALL,-0.0864638020485635,0.0412371134020618,-1,-1,247,20,-1,-13254.482165885054,I-120-12-0
